_id,State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
16915,Kerala,6,Malappuram,1480714,41,VENGARA,189998,19821980,719,E.T. MOHAMMED BASHEER,IUML,90142
16916,Kerala,6,Malappuram,1480714,41,VENGARA,189998,19821980,719,V. VASEEF,CPI(M),33745
16917,Kerala,6,Malappuram,1480714,41,VENGARA,189998,19821980,719,P.C. NARAYANAN,BHUDRP,127
16918,Kerala,6,Malappuram,1480714,41,VENGARA,189998,19821980,719,ABDULSALAM S/O MUHAMMED HAJI,IND,77
16919,Kerala,6,Malappuram,1480714,41,VENGARA,189998,19821980,719,NASEEF ALI MULLAPPALLY,IND,142
16920,Kerala,6,Malappuram,1480714,41,VENGARA,189998,19821980,719,THRISSUR NAZEER,IND,64
16921,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,DR. ABDUL SALAM,BJP,21069
16922,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,T. KRISHNAN,BSP,191
16923,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,E.T. MOHAMMED BASHEER,IUML,80307
16924,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,V. VASEEF,CPI(M),47125
16925,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,P.C. NARAYANAN,BHUDRP,232
16926,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,ABDULSALAM S/O MUHAMMED HAJI,IND,102
16927,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,NASEEF ALI MULLAPPALLY,IND,153
16928,Kerala,6,Malappuram,1480714,42,VALLIKKUNNU,205648,19821980,1050,THRISSUR NAZEER,IND,52
16929,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,DR. M.P ABDUSSAMAD SAMADANI,IUML,92980
16930,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,ADV. NIVEDIDA,BJP,11393
16931,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,VINOD,BSP,119
16932,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,K.S HAMZA,CPI(M),38833
16933,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,ABDUSSAMED MALAYAMPALLI,IND,149
16934,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,BINDHU W/O DEVARAJAN,IND,77
16935,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,HAMSA S/O MOIDUTTY,IND,107
16936,Kerala,7,Ponnani,1471260,43,TIRURANGADI,204965,19821980,751,HAMZA KADAVANDI,IND,73
16937,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,DR. M.P ABDUSSAMAD SAMADANI,IUML,83556
16938,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,ADV. NIVEDIDA,BJP,14861
16939,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,VINOD,BSP,138
16940,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,K.S HAMZA,CPI(M),41587
16941,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,ABDUSSAMED MALAYAMPALLI,IND,174
16942,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,BINDHU W/O DEVARAJAN,IND,97
16943,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,HAMSA S/O MOIDUTTY,IND,84
16944,Kerala,7,Ponnani,1471260,44,TANUR,198739,19821980,698,HAMZA KADAVANDI,IND,74
16945,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,DR. M.P ABDUSSAMAD SAMADANI,IUML,99468
16946,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,ADV. NIVEDIDA,BJP,12592
16947,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,VINOD,BSP,154
16948,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,K.S HAMZA,CPI(M),49138
16949,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,ABDUSSAMED MALAYAMPALLI,IND,224
16950,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,BINDHU W/O DEVARAJAN,IND,123
16951,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,HAMSA S/O MOIDUTTY,IND,133
16952,Kerala,7,Ponnani,1471260,45,TIRUR,233690,19821980,908,HAMZA KADAVANDI,IND,115
16953,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,DR. M.P ABDUSSAMAD SAMADANI,IUML,93070
16954,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,ADV. NIVEDIDA,BJP,14406
16955,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,VINOD,BSP,187
16956,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,K.S HAMZA,CPI(M),47143
16957,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,ABDUSSAMED MALAYAMPALLI,IND,224
16958,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,BINDHU W/O DEVARAJAN,IND,132
16959,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,HAMSA S/O MOIDUTTY,IND,130
16960,Kerala,7,Ponnani,1471260,46,KOTTAKKAL,223029,19821980,1092,HAMZA KADAVANDI,IND,104
16961,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,DR. M.P ABDUSSAMAD SAMADANI,IUML,66681
16962,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,ADV. NIVEDIDA,BJP,24204
16963,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,VINOD,BSP,202
16964,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,K.S HAMZA,CPI(M),48665
16965,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,ABDUSSAMED MALAYAMPALLI,IND,242
16966,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,BINDHU W/O DEVARAJAN,IND,104
16967,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,HAMSA S/O MOIDUTTY,IND,161
16968,Kerala,7,Ponnani,1471260,47,THAVANUR,204123,19821980,935,HAMZA KADAVANDI,IND,114
16969,Kerala,7,Ponnani,1471260,48,PONNANI,206535,19821980,836,DR. M.P ABDUSSAMAD SAMADANI,IUML,63995
16970,Kerala,7,Ponnani,1471260,48,PONNANI,206535,19821980,836,ADV. NIVEDIDA,BJP,20115
